Ülke,Tarih,ISSIZLIK,TUFE,SURETIM,ISFAIZ
Japonya,2021-02-01,2.9,,,
Japonya,2021-03-01,2.7,,,
Japonya,2021-04-01,2.9,,,
Japonya,2021-05-01,2.9,,,
Japonya,2021-06-01,2.9,,,
Japonya,2021-07-01,2.8,,,
Japonya,2021-08-01,2.8,,,
Japonya,2021-09-01,2.7,,,
Japonya,2021-10-01,2.7,,,
Japonya,2021-11-01,2.8,,,
Japonya,2021-12-01,2.7,,,
Japonya,2022-01-01,2.8,,,
Japonya,2022-02-01,2.7,,,
Japonya,2022-03-01,2.6,,,
Japonya,2022-04-01,2.6,,,
Japonya,2022-05-01,2.6,,,
Japonya,2022-06-01,2.6,,,
Japonya,2022-07-01,2.5,,,
Japonya,2022-08-01,2.5,,,
Japonya,2022-09-01,2.6,,,
Japonya,2022-10-01,2.6,,,
Japonya,2022-11-01,2.5,,,
Japonya,2022-12-01,2.5,,,
Japonya,2023-01-01,2.5,,,
Japonya,2023-02-01,2.6,,,
Japonya,2023-03-01,2.7,,,
Japonya,2023-04-01,2.6,,,
Japonya,2023-05-01,2.5,,,
Japonya,2023-06-01,2.5,,,
Japonya,2023-07-01,2.6,,,
Japonya,2023-08-01,2.6,,,
Japonya,2023-09-01,2.6,,,
Japonya,2023-10-01,2.6,,,
Japonya,2023-11-01,2.6,,,
Japonya,2023-12-01,2.5,,,
Japonya,2024-01-01,2.5,,,
Japonya,2024-02-01,2.6,,,
Japonya,2024-03-01,2.6,,,
Japonya,2024-04-01,2.6,,,
Japonya,2024-05-01,2.6,,,
Japonya,2024-06-01,2.5,,,
Japonya,2024-07-01,2.6,,,
Japonya,2024-08-01,2.5,,,
Japonya,2024-09-01,2.4,,,
Japonya,2024-10-01,2.5,,,
Japonya,2024-11-01,2.5,,,
Japonya,2024-12-01,2.5,,,
Meksika,2000-01-01,,51.25897,84.69164,
Meksika,2000-02-01,,51.71365,85.45238,
Meksika,2000-03-01,,52.00035,86.82468,
Meksika,2000-04-01,,52.29621,85.63455,
Meksika,2000-05-01,,52.49171,86.35455,
Meksika,2000-06-01,,52.80263,87.77111,
Meksika,2000-07-01,,53.00861,92.43966,
Meksika,2000-08-01,,53.29988,87.48386,
Meksika,2000-09-01,,53.68924,87.08548,
Meksika,2000-10-01,,54.05894,87.80885,
Meksika,2000-11-01,2.27271,54.52116,86.42035,
Meksika,2000-12-01,2.5618,55.11141,84.31992,
Meksika,2001-01-01,2.581363,55.41693,89.20216,
Meksika,2001-02-01,3.15441,55.38026,87.2078,
Meksika,2001-03-01,2.6764,55.73114,85.53204,
Meksika,2001-04-01,2.715206,56.01226,85.86288,
Meksika,2001-05-01,2.789401,56.14079,86.26973,
Meksika,2001-06-01,2.745253,56.27358,85.12811,
Meksika,2001-07-01,2.827205,56.12737,84.93723,
Meksika,2001-08-01,2.316145,56.45991,84.15714,
Meksika,2001-09-01,2.515802,56.98549,84.75372,
Meksika,2001-10-01,2.877352,57.24303,82.97089,
Meksika,2001-11-01,2.89431,57.45867,82.8838,
Meksika,2001-12-01,3.101691,57.53824,81.92326,
Meksika,2002-01-01,3.40313,58.06939,82.72325,
Meksika,2002-02-01,2.990335,58.03206,80.0848,
Meksika,2002-03-01,3.034803,58.3289,82.31965,
Meksika,2002-04-01,3.064139,58.64753,82.9792,
Meksika,2002-05-01,3.138251,58.7664,81.38982,
Meksika,2002-06-01,3.048213,59.05293,82.1041,
Meksika,2002-07-01,2.913656,59.22245,82.47185,
Meksika,2002-08-01,2.787041,59.44762,83.04027,
Meksika,2002-09-01,2.896526,59.80519,82.72749,
Meksika,2002-10-01,2.804321,60.06879,83.40052,
Meksika,2002-11-01,2.918282,60.5546,84.39218,
Meksika,2002-12-01,2.736636,60.8182,82.23526,
Meksika,2003-01-01,2.918024,61.06406,80.5795,
Meksika,2003-02-01,2.952158,61.23368,82.15458,
Meksika,2003-03-01,3.131883,61.62021,81.78739,
Meksika,2003-04-01,3.100215,61.72541,82.27567,
Meksika,2003-05-01,3.199423,61.52624,82.46295,
Meksika,2003-06-01,3.277076,61.57707,83.15847,
Meksika,2003-07-01,3.582555,61.66631,82.54644,
Meksika,2003-08-01,3.674761,61.8513,82.21012,
Meksika,2003-09-01,3.825547,62.21951,82.35356,
Meksika,2003-10-01,3.777958,62.44764,82.62759,
Meksika,2003-11-01,3.951591,62.96596,82.04588,
Meksika,2003-12-01,3.406973,63.23665,83.60622,
Meksika,2004-01-01,3.799583,63.62967,82.34283,
Meksika,2004-02-01,4.027035,64.01029,82.70078,
Meksika,2004-03-01,3.926104,64.2272,84.50581,
Meksika,2004-04-01,3.995207,64.32412,84.38471,
Meksika,2004-05-01,3.890377,64.16277,84.06609,
Meksika,2004-06-01,3.96981,64.26561,84.67513,
Meksika,2004-07-01,3.799521,64.43405,84.81231,
Meksika,2004-08-01,4.005783,64.83181,85.06562,
Meksika,2004-09-01,3.848535,65.36786,84.36333,
Meksika,2004-10-01,3.903794,65.82058,84.36607,
Meksika,2004-11-01,3.817094,66.38205,84.40441,
Meksika,2004-12-01,4.034063,66.51917,85.58053,
Meksika,2005-01-01,3.975158,66.52153,85.01297,
Meksika,2005-02-01,3.703033,66.74316,85.90223,
Meksika,2005-03-01,3.591992,67.04399,85.11373,
Meksika,2005-04-01,3.818534,67.28276,85.35499,
Meksika,2005-05-01,3.752531,67.11373,85.91243,
Meksika,2005-06-01,3.944258,67.04931,84.30271,
Meksika,2005-07-01,3.782412,67.31172,84.74681,
Meksika,2005-08-01,3.333088,67.3921,85.98138,
Meksika,2005-09-01,3.426018,67.66219,87.47179,
Meksika,2005-10-01,3.411103,67.82827,88.22649,
Meksika,2005-11-01,3.204231,68.31645,88.79757,
Meksika,2005-12-01,3.19521,68.73608,89.73061,
Meksika,2006-01-01,3.338046,69.13915,90.48768,
Meksika,2006-02-01,3.594904,69.24494,89.68999,
Meksika,2006-03-01,3.456815,69.33183,89.95139,
Meksika,2006-04-01,3.403484,69.43348,90.06562,
Meksika,2006-05-01,3.279408,69.12437,91.69723,
Meksika,2006-06-01,3.595111,69.18407,91.85209,
Meksika,2006-07-01,3.641483,69.37379,91.94903,
Meksika,2006-08-01,3.676973,69.72781,90.76179,
Meksika,2006-09-01,3.721912,70.43171,90.64559,
Meksika,2006-10-01,3.703098,70.73963,90.91489,
Meksika,2006-11-01,3.825849,71.11079,91.52512,
Meksika,2006-12-01,3.878354,71.52214,90.53698,
Meksika,2007-01-01,3.743093,71.89153,90.47633,
Meksika,2007-02-01,3.877752,72.09247999999998,90.50065,
Meksika,2007-03-01,4.088524,72.2485,91.97207,
Meksika,2007-04-01,3.691625,72.20536,91.89217,
Meksika,2007-05-01,3.632856,71.85311,92.32752,
Meksika,2007-06-01,3.511337,71.9394,92.08309,
Meksika,2007-07-01,3.626812,72.24496,91.7069,
Meksika,2007-08-01,3.611686,72.53928,91.79917,
Meksika,2007-09-01,3.622642,73.10252,90.58705,
Meksika,2007-10-01,3.732736,73.3874,90.53868,
Meksika,2007-11-01,3.681421,73.90513,89.48862,
Meksika,2007-12-01,3.762841,74.21069,88.79144,
Meksika,2008-01-01,3.834737,74.55466,90.40598,
Meksika,2008-02-01,3.762437,74.77629,91.25668,
Meksika,2008-03-01,3.959803,75.31825,90.33231,
Meksika,2008-04-01,3.697944,75.48964999999998,90.86146,
Meksika,2008-05-01,3.573048,75.40809,89.91961,
Meksika,2008-06-01,3.801407,75.72015,90.97008,
Meksika,2008-07-01,3.826238,76.14213999999998,88.87444,
Meksika,2008-08-01,3.84637,76.58185,89.35197,
Meksika,2008-09-01,3.959694,77.10371999999998,89.5313,
Meksika,2008-10-01,3.908651,77.62914,88.85929,
Meksika,2008-11-01,4.708126,78.51152999999998,87.034,
Meksika,2008-12-01,4.778192,79.05526999999998,84.87038,
Meksika,2009-01-01,4.776784,79.23847999999998,78.65884,
Meksika,2009-02-01,5.103218,79.41342,78.60515,
Meksika,2009-03-01,5.06482,79.87027999999998,77.63121,
Meksika,2009-04-01,5.363848,80.14982999999998,78.20059,
Meksika,2009-05-01,5.73024,79.91638,76.41164,
Meksika,2009-06-01,5.478347,80.06355,76.92935,
Meksika,2009-07-01,5.703154,80.28163,79.87064,
Meksika,2009-08-01,5.838473,80.47370999999998,80.02671,
Meksika,2009-09-01,5.966423,80.87737,81.59962,
Meksika,2009-10-01,5.681849,81.12206,83.19714,
Meksika,2009-11-01,5.464932,81.54286,86.36981,
Meksika,2009-12-01,5.298382,81.88033,85.74207,
Meksika,2010-01-01,,82.77041,82.76318,
Meksika,2010-02-01,,83.24913999999998,84.45656,
Meksika,2010-03-01,,83.84015999999998,85.6291,
Meksika,2010-04-01,,83.57300999999998,86.11966,
Meksika,2010-05-01,,83.04641999999998,86.74275,
Meksika,2010-06-01,,83.02041,86.85697,
Meksika,2010-07-01,,83.20067,86.32268,
Meksika,2010-08-01,,83.43175999999998,87.73997,
Meksika,2010-09-01,,83.86911,86.72428,
Meksika,2010-10-01,,84.38684999999998,86.33049,
Meksika,2010-11-01,,85.06297,87.54452,
Meksika,2010-12-01,,85.48437,87.69453,
Meksika,2011-01-01,,85.90081999999998,87.27361,
Meksika,2011-02-01,,86.22307,87.91634,
Meksika,2011-03-01,,86.38848,88.66895,
Meksika,2011-04-01,,86.38162,87.53425,
Meksika,2011-05-01,,85.74482999999998,88.74889,
Meksika,2011-06-01,,85.74055,88.59562,
Meksika,2011-07-01,,86.15192999999998,89.20556,
Meksika,2011-08-01,,86.28821,89.16473,
Meksika,2011-09-01,,86.49989999999998,89.66531,
Meksika,2011-10-01,,87.08355,90.14362,
Meksika,2011-11-01,,88.02545,91.56226,
Meksika,2011-12-01,,88.74881,91.92348,
Meksika,2012-01-01,,89.37703,93.44341,
Meksika,2012-02-01,,89.55871999999998,93.19366,
Meksika,2012-03-01,,89.61015,93.34314,
Meksika,2012-04-01,,89.32903,93.76638,
Meksika,2012-05-01,,89.04707,93.12099,
Meksika,2012-06-01,,89.45758999999998,94.18691,
Meksika,2012-07-01,,89.95981999999998,94.05737,
Meksika,2012-08-01,,90.2298,92.81709,
Meksika,2012-09-01,,90.62747,94.38477,
Meksika,2012-10-01,,91.08599,91.71591,
Meksika,2012-11-01,,91.70479,93.03461,
Meksika,2012-12-01,,91.91563,93.78314,
Meksika,2013-01-01,,92.28587,92.47153,
Meksika,2013-02-01,,92.74011,93.25498,
Meksika,2013-03-01,,93.42061,92.50478,
Meksika,2013-04-01,,93.48232,92.20688,
Meksika,2013-05-01,,93.1712,93.41707,
Meksika,2013-06-01,,93.11464,93.04659,
Meksika,2013-07-01,,93.08379,93.16077,
Meksika,2013-08-01,,93.34862,93.7443,
Meksika,2013-09-01,,93.70001,92.64841,
Meksika,2013-10-01,,94.14568,93.57803,
Meksika,2013-11-01,,95.0233,93.29004,
Meksika,2013-12-01,,95.56839,92.94228,
Meksika,2014-01-01,,96.42287,94.41586,
Meksika,2014-02-01,,96.66713,93.98583,
Meksika,2014-03-01,,96.93196,96.12582,
Meksika,2014-04-01,,96.75112,96.75931,
Meksika,2014-05-01,,96.44173,97.18249,
Meksika,2014-06-01,,96.60885,97.26465,
Meksika,2014-07-01,,96.87453,97.73274,
Meksika,2014-08-01,,97.2225,95.73343,
Meksika,2014-09-01,,97.65189,96.80819,
Meksika,2014-10-01,,98.19183,97.91655,
Meksika,2014-11-01,,98.98375,98.43463,
Meksika,2014-12-01,,99.46884,97.8867,
Meksika,2015-01-01,,99.37885000000001,97.92463,
Meksika,2015-02-01,,99.56741,99.40434,
Meksika,2015-03-01,,99.97279,98.63958,
Meksika,2015-04-01,,99.71396,99.72813,
Meksika,2015-05-01,,99.21601,99.19996,
Meksika,2015-06-01,,99.38228,99.61794,
Meksika,2015-07-01,,99.52798000000001,99.6455,
Meksika,2015-08-01,,99.73795,100.1285,
Meksika,2015-09-01,,100.1116,101.8768,
Meksika,2015-10-01,,100.6267,102.0303,
Meksika,2015-11-01,,101.1761,100.7728,
Meksika,2015-12-01,,101.5883,101.4848,
Meksika,2016-01-01,,101.9757,100.8957,
Meksika,2016-02-01,,102.4222,100.7129,
Meksika,2016-03-01,,102.5731,99.89666,
Meksika,2016-04-01,,102.2483,99.49988,
Meksika,2016-05-01,,101.7923,99.99728,
Meksika,2016-06-01,,101.9046,100.3564,
Meksika,2016-07-01,,102.1703,100.4691,
Meksika,2016-08-01,,102.4582,100.9523,
Meksika,2016-09-01,,103.0839,100.5929,
Meksika,2016-10-01,,103.7095,101.2297,
Meksika,2016-11-01,,104.5203,102.0988,
Meksika,2016-12-01,,105.002,103.1232,
Meksika,2017-01-01,,106.7872,104.1666,
Meksika,2017-02-01,,107.4043,103.7908,
Meksika,2017-03-01,,108.0634,104.0233,
Meksika,2017-04-01,,108.1962,103.5328,
Meksika,2017-05-01,,108.0668,103.5617,
Meksika,2017-06-01,,108.3385,103.1297,
Meksika,2017-07-01,,108.7482,103.1843,
Meksika,2017-08-01,,109.2855,103.782,
Meksika,2017-09-01,,109.6275,101.898,
Meksika,2017-10-01,,110.3174,103.8908,
Meksika,2017-11-01,,111.4547,104.3836,
Meksika,2017-12-01,,112.1138,104.1646,
Meksika,2018-01-01,,112.7095,103.4755,
Meksika,2018-02-01,,113.1389,103.6108,
Meksika,2018-03-01,,113.5048,105.1535,
Meksika,2018-04-01,,113.12,102.0348,
Meksika,2018-05-01,,112.9366,105.394,
Meksika,2018-06-01,,113.3728,105.4583,
Meksika,2018-07-01,,113.9805,105.4998,
Meksika,2018-08-01,,114.6455,105.8722,
Meksika,2018-09-01,,115.1303,106.6442,
Meksika,2018-10-01,,115.727,105.3585,
Meksika,2018-11-01,,116.7115,106.2528,
Meksika,2018-12-01,,117.5295,104.6487,
Meksika,2019-01-01,,117.6299,104.9375,
Meksika,2019-02-01,,117.5968,105.8467,
Meksika,2019-03-01,,118.0498,104.7674,
Meksika,2019-04-01,,118.1125,105.5133,
Meksika,2019-05-01,,117.7725,105.8878,
Meksika,2019-06-01,,117.8478,106.2201,
Meksika,2019-07-01,,118.2905,106.1474,
Meksika,2019-08-01,,118.2711,105.3859,
Meksika,2019-09-01,,118.5814,106.4194,
Meksika,2019-10-01,,119.2214,103.1753,
Meksika,2019-11-01,,120.1831,102.74,
Meksika,2019-12-01,,120.8539,101.4533,
Meksika,2020-01-01,,121.4392,103.4838,
Meksika,2020-02-01,,121.9434,103.114,
Meksika,2020-03-01,,121.8853,98.74173,
Meksika,2020-04-01,,120.6497,71.10749,
Meksika,2020-05-01,,121.1141,71.92979,
Meksika,2020-06-01,,121.7769,91.53301,
Meksika,2020-07-01,,122.5766,96.89964,
Meksika,2020-08-01,,123.0592,99.26463,
Meksika,2020-09-01,,123.341,104.0153,
Meksika,2020-10-01,,124.0939,104.2664,
Meksika,2020-11-01,,124.1875,104.3427,
Meksika,2020-12-01,,124.6609,104.8053,
Meksika,2021-01-01,,125.7322,104.5309,
Meksika,2021-02-01,,126.5273,101.7152,
Meksika,2021-03-01,,127.5735,105.7069,
Meksika,2021-04-01,,127.991,105.0496,
Meksika,2021-05-01,,128.2523,104.0611,
Meksika,2021-06-01,,128.9357,104.7967,
Meksika,2021-07-01,,129.6932,104.7593,
Meksika,2021-08-01,,129.9408,104.4781,
Meksika,2021-09-01,,130.7416,102.5739,
Meksika,2021-10-01,,131.8368,104.7968,
Meksika,2021-11-01,,133.3462,105.7972,
Meksika,2021-12-01,,133.8299,107.5672,
Meksika,2022-01-01,,134.6216,108.4786,
Meksika,2022-02-01,,135.7385,109.16,
Meksika,2022-03-01,,137.0824,109.02,
Meksika,2022-04-01,,137.824,109.6689,
Meksika,2022-05-01,,138.067,110.526,
Meksika,2022-06-01,,139.2329,109.6439,
Meksika,2022-07-01,,140.2642,110.7829,
Meksika,2022-08-01,,141.2396,112.0224,
Meksika,2022-09-01,,142.1158,111.0557,
Meksika,2022-10-01,,142.9201,111.56,
Meksika,2022-11-01,,143.7426,111.813,
Meksika,2022-12-01,,144.2914,112.6965,
Meksika,2023-01-01,,145.2702,112.0372,
Meksika,2023-02-01,,146.0802,111.1121,
Meksika,2023-03-01,,146.4715,110.4974,
Meksika,2023-04-01,,146.4419,111.9015,
Meksika,2023-05-01,,146.1236,111.4941,
Meksika,2023-06-01,,146.2719,111.8031,
Meksika,2023-07-01,,146.9769,111.9322,
Meksika,2023-08-01,,147.7904,110.8389,
Meksika,2023-09-01,,148.4463,112.7299,
Meksika,2023-10-01,,149.0042,112.1717,
Meksika,2023-11-01,,149.958,111.664,
Meksika,2023-12-01,,151.0167,110.4011,
Meksika,2024-01-01,,152.3651,110.5318,
Meksika,2024-02-01,,152.5089,111.3321,
Meksika,2024-03-01,,152.947,112.2002,
Meksika,2024-04-01,,153.2561,,
Meksika,2024-05-01,,152.9721,,
Meksika,2024-06-01,,153.5505,,
Meksika,2024-07-01,,155.1579,,
Polonya,2000-01-01,15.5,67.87029,46.09072,
Polonya,2000-02-01,15.8,68.43295,45.95396,
Polonya,2000-03-01,16.1,69.06594,45.40688,
Polonya,2000-04-01,16.2,69.34727,48.14224,
Polonya,2000-05-01,16.3,69.83959,47.8687,
Polonya,2000-06-01,16.1,70.33191,47.8687,
Polonya,2000-07-01,16.0,70.82423,48.68931,
Polonya,2000-08-01,15.9,70.61324,47.73193,
Polonya,2000-09-01,16.0,71.31656,48.14224,
Polonya,2000-10-01,16.2,71.87921,48.41578,
Polonya,2000-11-01,16.5,72.16055,47.59517,
Polonya,2000-12-01,16.8,72.30120999999998,50.19376,21.5
Polonya,2001-01-01,17.1,72.86386,48.27901,21.5
Polonya,2001-02-01,17.4,72.9342,48.55254,21.5
Polonya,2001-03-01,17.7,73.28584999999998,48.68931,19.5
Polonya,2001-04-01,18.1,73.84851,48.14224,19.5
Polonya,2001-05-01,18.4,74.69249,47.8687,19.5
Polonya,2001-06-01,18.5,74.62215999999998,47.73193,18.0
Polonya,2001-07-01,18.4,74.41115999999998,47.59517,18.0
Polonya,2001-08-01,18.4,74.20015999999998,48.14224,17.0
Polonya,2001-09-01,18.6,74.41115999999998,48.41578,17.0
Polonya,2001-10-01,18.8,74.69249,47.32163,15.5
Polonya,2001-11-01,19.1,74.76282999999998,46.63779,14.0
Polonya,2001-12-01,19.2,74.90349,48.55254,14.0
Polonya,2002-01-01,19.4,75.53647999999998,48.14224,12.0
Polonya,2002-02-01,19.4,75.6068,48.55254,12.0
Polonya,2002-03-01,19.6,75.74747,48.68931,12.0
Polonya,2002-04-01,19.9,76.09913,46.63779,11.0
Polonya,2002-05-01,19.8,75.95847,48.14224,10.5
Polonya,2002-06-01,20.2,75.67713999999998,48.82608,10.0
Polonya,2002-07-01,20.4,75.32548,48.14224,10.0
Polonya,2002-08-01,20.5,75.04415,49.50991,9.0
Polonya,2002-09-01,20.5,75.25513999999998,49.64668,8.5
Polonya,2002-10-01,20.4,75.46613999999998,48.55254,7.75
Polonya,2002-11-01,20.3,75.39580999999998,51.56143,7.5
Polonya,2002-12-01,20.1,75.46613999999998,49.92022,7.5
Polonya,2003-01-01,19.9,75.74747,49.50991,7.25
Polonya,2003-02-01,19.8,75.8178,50.33052,6.75
Polonya,2003-03-01,19.6,76.02879,51.15113,6.5
Polonya,2003-04-01,19.5,76.16946,50.33052,6.25
Polonya,2003-05-01,19.5,76.16946,51.42466,6.0
Polonya,2003-06-01,19.7,76.09913,52.65557,5.75
Polonya,2003-07-01,19.9,75.8178,53.33941,5.75
Polonya,2003-08-01,20.0,75.53647999999998,55.11739,5.75
Polonya,2003-09-01,19.9,75.88813,53.47618,5.75
Polonya,2003-10-01,19.8,76.31013,54.70709,5.75
Polonya,2003-11-01,19.7,76.52111999999998,55.938,5.75
Polonya,2003-12-01,19.8,76.66177999999998,56.21153,5.75
Polonya,2004-01-01,20.0,76.94311999999998,58.12628,5.75
Polonya,2004-02-01,19.9,77.01344,58.12628,5.75
Polonya,2004-03-01,19.8,77.22444,58.94689,5.75
Polonya,2004-04-01,19.5,77.85742999999998,60.86164,5.75
Polonya,2004-05-01,19.3,78.63107999999998,59.76749,5.75
Polonya,2004-06-01,19.2,79.3344,58.67335,5.75
Polonya,2004-07-01,19.0,79.26407,58.81012,6.5
Polonya,2004-08-01,18.9,78.91240999999998,58.67335,7.0
Polonya,2004-09-01,18.7,79.1234,59.08366,7.0
Polonya,2004-10-01,18.6,79.61571999999998,60.31457,7.0
Polonya,2004-11-01,18.4,79.82671999999998,60.04103,7.0
Polonya,2004-12-01,18.3,79.89704999999998,56.48507,7.0
Polonya,2005-01-01,18.1,79.96738,60.72487,7.0
Polonya,2005-02-01,18.2,79.89704999999998,60.45133,7.0
Polonya,2005-03-01,18.3,79.96738,58.81012,6.5
Polonya,2005-04-01,18.4,80.31905,60.1778,6.0
Polonya,2005-05-01,18.4,80.53004,60.45133,6.0
Polonya,2005-06-01,18.4,80.38937,60.72487,5.5
Polonya,2005-07-01,18.2,80.24871,62.22931,5.25
Polonya,2005-08-01,18.0,80.17838,62.22931,5.25
Polonya,2005-09-01,17.8,80.53004,62.63962,4.75
Polonya,2005-10-01,17.5,80.88169999999998,64.69113,4.75
Polonya,2005-11-01,17.1,80.74104,65.78528,4.75
Polonya,2005-12-01,16.6,80.60037,66.60588,4.75
Polonya,2006-01-01,16.0,80.74888,64.8279,4.75
Polonya,2006-02-01,15.4,80.74888,66.33234,4.5
Polonya,2006-03-01,15.1,80.66747999999998,66.60588,4.25
Polonya,2006-04-01,14.7,81.15587999999998,68.52063,4.25
Polonya,2006-05-01,14.4,81.64427999999998,69.478,4.25
Polonya,2006-06-01,14.0,81.40008,70.16184,4.25
Polonya,2006-07-01,13.8,81.48148,71.11922,4.25
Polonya,2006-08-01,13.5,81.72569,70.57214,4.25
Polonya,2006-09-01,13.2,81.80708,71.93982,4.25
Polonya,2006-10-01,12.9,81.72569,71.93982,4.25
Polonya,2006-11-01,12.4,81.80708,71.66629,4.25
Polonya,2006-12-01,11.9,81.72569,75.22224,4.25
Polonya,2007-01-01,11.3,82.05128,73.85457,4.25
Polonya,2007-02-01,10.7,82.29547999999998,73.85457,4.25
Polonya,2007-03-01,10.3,82.70247999999998,75.76932,4.25
Polonya,2007-04-01,10.0,83.10948,74.67518,4.5
Polonya,2007-05-01,9.7,83.51649,75.35902,4.5
Polonya,2007-06-01,9.5,83.51649,76.17962,4.75
Polonya,2007-07-01,9.4,83.27229,76.58993,4.75
Polonya,2007-08-01,9.3,82.94669,76.86346,5.0
Polonya,2007-09-01,9.2,83.59789,77.68407,5.0
Polonya,2007-10-01,8.9,84.08628,78.23114,5.0
Polonya,2007-11-01,8.7,84.65608,78.50467,5.25
Polonya,2007-12-01,8.3,84.90027999999998,80.28265,5.25
Polonya,2008-01-01,7.8,85.47009,81.65033,5.5
Polonya,2008-02-01,7.5,85.79568,81.37679,5.75
Polonya,2008-03-01,7.3,86.12128,79.87235,6.0
Polonya,2008-04-01,7.2,86.44687999999998,80.96649,6.0
Polonya,2008-05-01,7.2,87.09807999999998,78.23114,6.0
Polonya,2008-06-01,7.0,87.26089,78.3679,6.25
Polonya,2008-07-01,6.9,87.26089,77.82083,6.25
Polonya,2008-08-01,6.8,86.93528999999998,77.5473,6.25
Polonya,2008-09-01,6.7,87.17949,77.13699,6.25
Polonya,2008-10-01,6.6,87.50508999999998,76.04285,6.25
Polonya,2008-11-01,6.8,87.66787999999998,73.7178,6.0
Polonya,2008-12-01,7.0,87.58648999999998,73.3075,5.25
Polonya,2009-01-01,7.4,87.99348,72.07659,4.5
Polonya,2009-02-01,7.5,88.80749,73.03397,4.25
Polonya,2009-03-01,7.7,89.45869,73.99134,4.0
Polonya,2009-04-01,7.8,90.10989,73.3075,4.0
Polonya,2009-05-01,7.9,90.59829,73.99134,4.0
Polonya,2009-06-01,8.1,90.76109,74.26487,3.75
Polonya,2009-07-01,8.3,90.84249,74.40164,3.75
Polonya,2009-08-01,8.4,90.51689,75.63255,3.75
Polonya,2009-09-01,8.4,90.51689,75.63255,3.75
Polonya,2009-10-01,8.4,90.59829,76.72669,3.75
Polonya,2009-11-01,8.7,90.84249,78.09437,3.75
Polonya,2009-12-01,9.1,90.84249,77.13699,3.75
Polonya,2010-01-01,10.3,91.41229,80.14589,3.75
Polonya,2010-02-01,10.3,91.57509,79.73558,3.75
Polonya,2010-03-01,10.3,91.81929,81.65033,3.75
Polonya,2010-04-01,10.1,92.2263,80.69296,3.75
Polonya,2010-05-01,10.0,92.47049,83.42831,3.75
Polonya,2010-06-01,9.9,92.71469,85.06953,3.75
Polonya,2010-07-01,9.8,92.5519,84.52245,3.75
Polonya,2010-08-01,9.8,92.14489,83.56508,3.75
Polonya,2010-09-01,9.8,92.71469,84.79599,3.75
Polonya,2010-10-01,9.8,93.20309,85.20629,3.75
Polonya,2010-11-01,9.8,93.28449,85.47983,3.75
Polonya,2010-12-01,9.8,93.69149,83.70184,3.75
Polonya,2011-01-01,9.7,94.83109,86.16367,4.0
Polonya,2011-02-01,9.7,94.9939,88.07841,4.0
Polonya,2011-03-01,9.8,95.8893,87.39458,4.0
Polonya,2011-04-01,9.9,96.37769,88.35195,4.25
Polonya,2011-05-01,9.9,96.94749,87.80488,4.5
Polonya,2011-06-01,9.9,96.5405,87.39458,4.75
Polonya,2011-07-01,9.9,96.2149,88.07841,4.75
Polonya,2011-08-01,10.0,96.2149,89.99316,4.75
Polonya,2011-09-01,10.1,96.2963,90.81377,4.75
Polonya,2011-10-01,10.2,96.94749,90.40347,4.75
Polonya,2011-11-01,10.2,97.59869,91.90791,4.75
Polonya,2011-12-01,10.2,98.0057,93.95943,4.75
Polonya,2012-01-01,10.2,98.6569,91.0873,4.75
Polonya,2012-02-01,10.2,99.0639,89.30933,4.75
Polonya,2012-03-01,10.2,99.5523,90.54023,4.75
Polonya,2012-04-01,10.2,100.1221,90.54023,4.75
Polonya,2012-05-01,10.3,100.2849,91.63438,5.0
Polonya,2012-06-01,10.4,100.4477,90.54023,5.0
Polonya,2012-07-01,10.5,99.9593,90.40347,5.0
Polonya,2012-08-01,10.5,99.6337,90.2667,5.0
Polonya,2012-09-01,10.5,99.7151,90.2667,5.0
Polonya,2012-10-01,10.5,100.1221,90.40347,5.0
Polonya,2012-11-01,10.6,100.2035,89.17255,4.75
Polonya,2012-12-01,10.6,100.2849,89.71963,4.5
Polonya,2013-01-01,10.9,100.3663,89.44609,4.25
Polonya,2013-02-01,10.9,100.3663,90.54023,4.0
Polonya,2013-03-01,11.0,100.5291,89.85639,3.5
Polonya,2013-04-01,11.0,100.9361,90.95054,3.5
Polonya,2013-05-01,10.9,100.8547,92.18144,3.25
Polonya,2013-06-01,10.7,100.8547,93.00205,3.0
Polonya,2013-07-01,10.6,101.1803,93.82265,2.75
Polonya,2013-08-01,10.4,100.8547,94.64326,2.75
Polonya,2013-09-01,10.3,100.9361,93.95943,2.75
Polonya,2013-10-01,10.2,101.0989,94.64326,2.75
Polonya,2013-11-01,10.2,100.9361,95.87418,2.75
Polonya,2013-12-01,10.2,101.0175,93.13882,2.75
Polonya,2014-01-01,10.4,101.0989,94.9168,2.75
Polonya,2014-02-01,10.3,101.1803,94.64326,2.75
Polonya,2014-03-01,10.1,101.2617,94.36973,2.75
Polonya,2014-04-01,9.8,101.2617,95.87418,2.75
Polonya,2014-05-01,9.5,101.1803,94.5065,2.75
Polonya,2014-06-01,9.2,101.1803,94.78003,2.75
Polonya,2014-07-01,8.9,101.0175,96.42124,2.75
Polonya,2014-08-01,8.6,100.6105,95.60064,2.75
Polonya,2014-09-01,8.5,100.6105,96.28448,2.75
Polonya,2014-10-01,8.4,100.6105,96.55801,2.25
Polonya,2014-11-01,8.4,100.4477,96.14771,2.25
Polonya,2014-12-01,8.4,100.1221,97.92569,2.25
Polonya,2015-01-01,8.4,99.9593,98.47276,2.25
